ID1,ID,Extra,Date,Yesterday,Year,Start_Time,End_Time,Hatchery,Observer_Initials,ReleaseToday,Release Data,ReleaseYesterday,Cloud_Cover,Precip,Wind,Num_SeaLions,Num_HarborSeals,Num_HarborPorpoises,Num_KillerWhales,Num_SeaOtters,Num_River_Otters,Num_Mink,Num_Gulls,Num_Eagles,Num_Sea Birds,Num_PredatoryFish,Others,Uncertain,Species_MinMaxBest,Num_Skiff,Num_Pleasure,Num_CommercialFishing,Num_CruiseShipFerry,Whale_Behavior,Barrier,Num_MnHatchery,MnHatchery_MinMaxBest,Num_MnArea,MnArea_MinMaxBest,When_whales_noticed,Last_Time_Seen,Why_observation_ended,noticed during obs period,during obs period?,total time,Comments,Human_Activity,Entered_By,Tide_Direction,Tidal_Amplitude,Min_After_Change,Feed_in_the_area
1,20,,4/27/2010,4/26/2010,2010,6:00:00,7:00:00,Port Armstrong,JT,No,y,,Overcast,Rain,Breezy,0,0,0,0,0,,,,,,,none,none,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,Brief fishing trip to outer reef Pt.  No activity.  Little sign of feed,,EMC,Slack,0,346,
2,21,,4/27/2010,4/26/2010,2010,18:00:00,18:45:00,Port Armstrong,JT,No,y,,Partly Cloudy,None,No Wind,0,0,0,0,0,,,,,,,none,none,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,"Brief trip - no sigthings aero bird show, no evidence of any feed in area",,EMC,Ebb,9,337,
141,162,,4/28/2010,4/27/2010,2010,9:00:00,10:00:00,Port Armstrong,bc,No,n,y,Sunny,None,Breezy,1,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,13,138,
142,163,,4/28/2010,4/27/2010,2010,16:00:00,20:00:00,Port Armstrong,bc,No,n,y,Sunny,None,No Wind,1,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,13,80,
143,164,,4/29/2010,4/28/2010,2010,17:00:00,19:00:00,Port Armstrong,bc,No,y,,Partly Cloudy,None,Breezy,1,1,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Slack,0,0,
144,165,,4/30/2010,4/29/2010,2010,6:30:00,7:15:00,Port Armstrong,bc,no,n,y,Overcast,Rain,Windy,0,1,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,15,300,
145,166,,4/30/2010,4/29/2010,2010,15:45:00,17:00:00,Port Armstrong,tg,no,n,y,Overcast,Rain,Windy,0,0,0,0,0,,,,,,,none,none,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,14,95,
146,167,,5/1/2010,4/30/2010,2010,6:00:00,7:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,No Wind,0,3,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,14,250,
147,168,,5/2/2010,5/1/2010,2010,15:45:00,16:15:00,Port Armstrong,dn,No,n,,Overcast,None,Breezy,0,0,0,0,0,,,,,,,none,none,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,12,350,
148,169,,5/3/2010,5/2/2010,2010,9:00:00,14:00:00,Port Armstrong,jr,No,n,,Sunny,None,No Wind,0,0,0,0,0,,,,,,,none,none,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,tide not entered because of long watch period,,em,Not ENTERED,0,,
149,170,,5/4/2010,5/3/2010,2010,6:30:00,7:30:00,Port Armstrong,bc,No,n,,Sunny,None,No Wind,0,0,0,0,0,,,,,,,none,none,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,11,150,
150,171,,5/5/2010,5/4/2010,2010,15:00:00,20:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,No Wind,2,1,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,tide can't be determined,,em,Not ENTERED,0,,
151,172,,5/6/2010,5/5/2010,2010,4:00:00,16:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,No Wind,1,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,4,0,No Whales,No Barrier,0,,0,,,,,,,,tide can't be determined,,em,Not ENTERED,0,,
152,173,,5/7/2010,5/6/2010,2010,4:00:00,16:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,No Wind,1,1,500,0,1,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,5,0,Surface feeding lunges,Not noted,0,,3,,,,,,,,tide n.d.; looked like 3 humpbacks feeding ~2 miles offshore,,em,Not ENTERED,0,,
153,174,,5/8/2010,5/7/2010,2010,6:00:00,7:00:00,Port Armstrong,bc,Yes,y,,Partly Cloudy,None,Breezy,0,1,0,0,1,,,,,,,0,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,Not noted,0,,0,,,,,,,,"released 1 group of kings (140,000) and 1 group coho (300,000)",,em,Flood,11,180,
154,175,,5/8/2010,5/7/2010,2010,15:00:00,15:45:00,Port Armstrong,bc,Yes,y,,Sunny,None,Breezy,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,1,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,11,360,
155,176,,5/9/2010,5/8/2010,2010,6:00:00,6:30:00,Port Armstrong,bc,No,n,y,Sunny,None,No Wind,1,2,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,11,90,
156,177,,5/9/2010,5/8/2010,2010,11:15:00,11:30:00,Port Armstrong,dn/bb,No,n,y,Sunny,None,Breezy,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,11,45,
157,178,,5/10/2010,5/9/2010,2010,9:00:00,9:30:00,Port Armstrong,bc,No,n,,Sunny,None,No Wind,0,0,0,0,0,,,,,,,none,none,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,10,188,
158,179,,5/10/2010,5/9/2010,2010,10:00:00,10:30:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,Breezy,0,0,0,0,0,,,,,,,none,none,No Min/Max/Best,0,0,0,0,Surface feeding lunges,No Barrier,0,,3,,,,,,,,looked like 3 whales about 2 miles offshore; they were splashing,,em,Flood,10,300,
159,180,,5/11/2010,5/10/2010,2010,6:00:00,7:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,Breezy,0,0,0,0,0,,,,,,,none,none,No Min/Max/Best,0,0,0,0,Surface feeding lunges,Not noted,0,,5,,,,,,,,looked like 5 whales ~2 miles offshore,,em,Slack,0,0,
160,181,,5/11/2010,5/10/2010,2010,15:30:00,16:00:00,Port Armstrong,jr,No,n,,Overcast,None,Breezy,0,0,0,0,0,,,,,,,none,none,No Min/Max/Best,0,0,0,1,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,12,210,
161,182,,5/12/2010,5/11/2010,2010,8:30:00,9:00:00,Port Armstrong,bc,No,n,,Overcast,Rain,Windy,0,0,0,0,0,,,,,,,none,none,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,10,120,
162,183,,5/13/2010,5/12/2010,2010,4:00:00,15:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,No Wind,2,1,0,0,2,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,1,3,1,Other (describe in comments),Other,1,,5,,,,,,Yes,,"breathing and diving at surface; surface feeding lunges; breaching; using shoreline and bubbles

whale was inside and outside of armstrong bay- cruised around the pens. It left and was feeding along the shoreline in conclusion. There also was 5 whales d",,em,Not ENTERED,0,,
163,184,,5/14/2010,5/13/2010,2010,4:00:00,15:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,No Wind,1,2,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,3,0,Breathing at surface & diving,Shoreline,1,,0,,,,,,Yes,,"1 whale the whole day more than likely the same one that was around yesterday, same behavior. The whales that have been out offshore not present today

tides nd",,em,Not ENTERED,0,,
164,185,,5/15/2010,5/14/2010,2010,7:30:00,8:30:00,Port Armstrong,bc,No,n,,Overcast,Rain,No Wind,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,14,345,
165,186,,5/16/2010,5/15/2010,2010,10:00:00,11:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,Breezy,1,2,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,1,No Whales,No Barrier,0,,0,,,,,,,,lots of smolts herring around,,em,Flood,12,90,
166,187,,5/16/2010,5/15/2010,2010,16:00:00,17:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,Breezy,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,13,60,
167,188,,5/17/2010,5/16/2010,2010,7:30:00,8:00:00,Port Armstrong,bc,Yes,y,,Overcast,None,Breezy,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,"released 150,000 zero checky (?) and 300,000 coho",,em,Ebb,14,300,
168,189,,5/17/2010,5/16/2010,2010,16:00:00,16:30:00,Port Armstrong,bc,Yes,y,,Overcast,None,Breezy,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,12,375,
169,190,,5/18/2010,5/17/2010,2010,6:00:00,7:30:00,Port Armstrong,bc,No,n,y,Overcast,None,Breezy,0,1,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,Surface feeding lunges,Net Pens,1,,0,,,,,,Yes,,"feeding using bubble nets; whale feeding inside hole where fish were being released. Often whale ate inside empty pen, persisted for 2 hours",,em,Ebb,13,210,
170,191,,5/18/2010,5/17/2010,2010,16:00:00,16:30:00,Port Armstrong,bc,No,n,y,Overcast,None,Breezy,1,2,0,0,1,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,Surface feeding lunges,Shoreline,1,,0,,,,,,Yes,,feeding by the shoreline; bubble nets,,em,Flood,11,330,
171,192,,5/19/2010,5/18/2010,2010,3:30:00,7:00:00,Port Armstrong,bc,No,n,,Overcast,Rain,Windy,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,Bubbles,Net Pens,1,,0,,,,,,No,,"whale feeding next to pens, in the shorelines at inner bay; it ran out of food and left

came at flood tide, left at ebb;",,em,Not ENTERED,0,,
172,193,,5/19/2010,5/18/2010,2010,15:00:00,17:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,Not Noted,Not Noted,0,0,0,0,1,,,,,,,,Not ENTERED,No Min/Max/Best,0,0,1,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,11,300,
173,194,,5/20/2010,5/19/2010,2010,4:00:00,5:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,Windy,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,13,280,
174,195,,5/20/2010,5/19/2010,2010,18:00:00,19:00:00,Port Armstrong,BC,No,n,,Partly Cloudy,None,Windy,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,Bubbles,Net Pens,1,,0,,,,,,Yes,,came into bay and started feeding at several places (shoreline/net pens),,em,Ebb,10,60,
175,196,,5/21/2010,5/20/2010,2010,4:00:00,10:30:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,No Wind,0,1,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,1,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,"I was trolling between port armstrong and lucy no sign of whales

tides nd",,em,Not ENTERED,0,,
176,197,,5/22/2010,5/21/2010,2010,10:00:00,14:00:00,Port Armstrong,bc,Yes,n,,Partly Cloudy,None,No Wind,2,3,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,"tides nd; 
released 300,000 fish towed pens out to the straits",,em,Not ENTERED,0,,
177,198,,5/22/2010,5/21/2010,2010,17:00:00,17:30:00,Port Armstrong,bc,Yes,n,,Partly Cloudy,None,No Wind,0,1,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,12,150,
178,199,,5/23/2010,5/22/2010,2010,10:00:00,15:00:00,Port Armstrong,bc,Yes,n,y,Partly Cloudy,None,No Wind,2,3,0,0,1,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,"tides nd; released 1,000,000 fish, towed pens to straits",,em,Not ENTERED,0,,
179,200,,5/23/2010,5/22/2010,2010,18:00:00,18:20:00,Port Armstrong,bc,Yes,n,y,Partly Cloudy,None,No Wind,1,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,13,150,
180,201,,5/24/2010,5/23/2010,2010,10:00:00,10:30:00,Port Armstrong,bc,No,n,y,Partly Cloudy,None,Breezy,1,1,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,1,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,9,330,
181,202,,5/25/2010,5/24/2010,2010,11:00:00,14:00:00,Port Armstrong,bc,Yes,n,,Partly Cloudy,None,No Wind,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,tides nd,,em,Not ENTERED,0,,
182,203,,5/26/2010,5/25/2010,2010,6:00:00,7:30:00,Port Armstrong,bc,Yes,n,y,Sunny,None,No Wind,2,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,"slowly releasing the last 600,000 coho",,em,Slack,0,0,
183,204,,5/26/2010,5/25/2010,2010,14:00:00,18:00:00,Port Armstrong,bc,Yes,n,y,Sunny,None,No Wind,2,1,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,2,0,No Whales,No Barrier,0,,0,,,,,,,,tides nd,,em,Not ENTERED,0,,
184,205,,5/27/2010,5/26/2010,2010,8:00:00,9:00:00,Port Armstrong,bc,Yes,y,,Sunny,None,Windy,0,1,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,"slowly releasing about 600,000 fish",,em,Flood,12,90,
185,206,,5/27/2010,5/26/2010,2010,16:00:00,20:00:00,Port Armstrong,bc,Yes,y,,Sunny,None,No Wind,2,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,tides nd,,em,Not ENTERED,0,,
186,207,,5/28/2010,5/27/2010,2010,3:00:00,10:00:00,Port Armstrong,bc,No,n,y,Sunny,None,No Wind,1,0,0,0,1,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,2,0,Other (describe in comments),No Barrier,0,,1,,,,,,,,saw a whale in front of port armstrong but it appeared to be travelling; as far as I know it did not come into the bay,,em,Not ENTERED,0,,
187,208,,5/28/2010,5/27/2010,2010,16:00:00,20:00:00,Port Armstrong,bc,No,n,y,Sunny,None,No Wind,2,1,0,0,1,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,1,0,No Whales,No Barrier,0,,0,,,,,,,,tides nd; big schools of herring and coho smolts around port armstrong and Conclusion,,em,Not ENTERED,0,,
188,209,,5/29/2010,5/28/2010,2010,7:00:00,7:30:00,Port Armstrong,bc,No,n,,Sunny,None,No Wind,2,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,14,360,
189,210,,5/30/2010,5/29/2010,2010,10:00:00,12:00:00,Port Armstrong,bc,No,n,,Sunny,None,No Wind,2,3,0,0,1,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,Other (describe in comments),Other,0,,1,,,,,,,,"whale swimming along shoreline; it did not look like it was feeding, moving at a steady pace along the beach in our SHA. Lots of bait around but in small batches",,em,Flood,11,150,
190,211,,5/30/2010,5/29/2010,2010,14:00:00,16:00:00,Port Armstrong,bc,No,n,,Sunny,None,No Wind,2,1,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Flood,11,390,
191,212,,5/31/2010,5/30/2010,2010,9:00:00,9:30:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,No Wind,2,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,12,390,
195,216,,6/1/2010,5/31/2010,2010,6:00:00,6:30:00,Port Armstrong,bc,No,n,,Overcast,None,No Wind,2,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,11,155,
196,217,,6/1/2010,5/31/2010,2010,18:00:00,18:30:00,Port Armstrong,bc,No,n,,Overcast,None,No Wind,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,Not noted,Not noted,0,,2,,,,,,,,2 whales about 2 miles offshore,,em,Ebb,13,70,
194,215,,6/2/2010,6/1/2010,2010,8:00:00,8:30:00,Port Armstrong,bc,No,n,,Overcast,Rain,Breezy,2,0,1,0,1,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,0,0,0,0,No Whales,No Barrier,0,,0,,,,,,,,,,em,Ebb,10,240,
193,214,,6/3/2010,6/2/2010,2010,12:00:00,17:00:00,Port Armstrong,bc,No,n,,Overcast,Rain,Breezy,2,2,0,0,1,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,1,1,3,2,Other (describe in comments),Other,0,,2,,,,,,,,saw 2 whales cruising by shoreline from Miners Cove into Conclusion,,em,Not ENTERED,0,,
192,213,,6/4/2010,6/3/2010,2010,8:00:00,15:00:00,Port Armstrong,bc,No,n,,Partly Cloudy,None,Breezy,0,0,0,0,0,,,,,,,Not ENTERED,Not ENTERED,No Min/Max/Best,2,2,4,0,Other (describe in comments),Other,2,,6,,,,,,Yes,,tides nd; saw 2 whales crusing along the shoreline from armstrong point towards conclusion; also saw a fair number of spouts about 2 miles offshore,,em,Not ENTERED,0,,
510,,,4/23/2011,4/22/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,,Overcast,Rain,No Wind,0,3,0,,0,0,0,30,2,30,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,none,,,,,,none
511,,,4/23/2011,4/22/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,,,,Overcast,None,No Wind,0,2,0,,0,0,0,30,3,50,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,2 people just got done feeding at net pens,none,,,,,
512,,,4/24/2011,4/23/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,30,1,50,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,2 people feeding at pens,emc,,,,none
513,,,4/24/2011,4/23/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,,,,Overcast,Rain,Breezy,0,3,0,,0,0,0,30,3,50,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,3 people just got done feeding at pens,emc,,,,none
514,,,4/25/2011,4/24/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,,Overcast,None,No Wind,0,1,0,,0,0,0,20,1,15,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,4 people feeding at pens,emc,,,,none
515,,,4/25/2011,4/24/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,,,,Partly Cloudy,None,No Wind,0,3,0,,0,0,0,30,1,40,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,4 people feeding at pens,emc,,,,none
516,,,4/26/2011,4/25/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,,Sunny,None,No Wind,0,0,0,,0,0,0,10,0,5,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,5 people taking care of fish at pens,emc,,,,none
517,,,4/26/2011,4/25/2011,2011,20:45:00,21:00:00,Port Armstrong,,,,,Sunny,None,Breezy,0,1,0,,0,0,0,20,1,10,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,4 people taking care of fish at pens,,,,,none
518,,,4/27/2011,4/26/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,,Sunny,None,Breezy,0,1,0,,0,0,0,10,0,20,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,5 people working at pens,,,,,none
519,,,4/27/2011,4/26/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,,,,Sunny,None,No Wind,0,0,0,,0,0,0,20,0,30,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,5 people working at pens the whole day,,,,,none
520,,,4/28/2011,4/27/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,,Sunny,None,No Wind,0,2,0,,0,0,0,10,1,20,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,5 people taking care of pens,,,,,none
521,,,4/28/2011,4/27/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,,,,Sunny,None,Breezy,0,0,0,,0,0,0,20,0,10,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,,emc,,,,none
522,,,4/29/2011,4/28/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,,Partly Cloudy,None,Windy,0,2,0,,0,0,0,15,0,30,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,4 people working at pen,,,,,
523,,,4/29/2011,4/28/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,,,,Sunny,None,Breezy,0,0,0,,0,0,0,10,3,40,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,5 people working at pens the whole day,,,,,none
524,,,4/30/2011,4/29/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,,Overcast,None,No Wind,0,2,0,,0,0,0,20,3,10,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,5 people working at pens,emc,,,,none
525,,,4/30/2011,4/29/2011,2011,20:45:00,21:00:00,Port Armstrong,emc,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,20,0,20,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,5 people got done feeding at pens,emc,,,,none
526,,,5/1/2011,4/30/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,,Overcast,Rain,Breezy,0,1,0,,0,0,0,20,0,40,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,5 people working at pens,emc,,,,none
527,,,5/1/2011,4/30/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,,,,Overcast,Rain,Windy,0,1,0,,1,0,0,20,1,10,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,5 people working at pens,emc,,,,none
528,,,5/2/2011,5/1/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,,Overcast,Rain,No Wind,0,1,0,,0,0,0,10,0,30,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,4 people working at pens,emc,,,,none
529,,,5/2/2011,5/1/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,,,,Overcast,Rain,No Wind,0,0,1,,0,0,0,10,1,20,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,4 people got done working at pens,emc,,,,none
530,,,5/3/2011,5/2/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,y,,,Overcast,Rain,No Wind,0,1,0,,0,0,0,10,0,20,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,released 4 pens worth of pinks,5 people working at pens,emc,,,,none
531,,,5/3/2011,5/2/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,y,,,Overcast,Rain,Breezy,0,1,0,,0,0,0,20,0,20,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,"released 27,000,000 pinks",5 people got done at pens,emc,,,,none
532,,,5/4/2011,5/3/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,y,,y,Overcast,Rain,Windy,0,1,0,,0,0,0,30,1,10,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,5 people working at pens,emc,,,,none
533,,,5/4/2011,5/3/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,y,,y,Overcast,Rain,Breezy,0,1,0,,0,0,0,30,1,20,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,"Took 2 boat rides out to chatham to look for whales, nothing [?].",5 people got done working at pens,emc,,,,none
534,,,5/5/2011,5/4/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,y,Partly Cloudy,None,Breezy,0,1,0,,0,0,0,30,0,20,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,3 people working at pens,emc,,,,none
535,,,5/5/2011,5/4/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,,,y,Overcast,Rain,Breezy,0,1,0,,0,0,0,30,0,20,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,spent about 4 hours out in chatham no sight of whales,4 people get done at pens,emc,,,,0
536,,,5/6/2011,5/5/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,,Overcast,Rain,No Wind,0,2,0,,0,1,0,20,0,30,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,3 people working at pens,emc,,,,none
537,,,5/6/2011,5/5/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,,,,Overcast,Rain,No Wind,0,0,0,,0,0,0,5,0,0,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,4 people got done working at pens,emc,,,,0
538,,,5/7/2011,5/6/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,y,,,Overcast,Rain,No Wind,0,1,0,,0,0,0,20,0,10,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,released rest of chums and pink in the [?],5 people working at pens,emc,,,,none
539,,,5/7/2011,5/6/2011,2011,20:45:00,21:00:00,Port Armstrong,bc,y,,,Overcast,Not Noted,Breezy,0,0,1,,0,0,0,20,0,10,0,0,0,,1,0,0,0,,,0,,0,,,,,,,,,5 people got done working at pens released rest of pinks and chums,emc,,,,none
540,,,5/8/2011,5/7/2011,2011,8:30:00,8:45:00,Port Armstrong,bc,,,y,Sunny,None,No Wind,0,2,0,,0,0,0,20,0,10,0,0,0,,0,0,0,0,,,0,,0,,,,,,,,,1 person working at pens,emc,,,,none
